content,date,title
"Dari situ Delta Hesti memutuskan untuk berjualan barang-barang second hand alias bekas pakai.""Cobalah belajar second hand di Pasar Gembong, Surabaya,"" ujar Delta Hesti.Bermula dari merintis usaha di toko kecil, Delta Hesti akhirnya berhasil berkembang.Kini Delta Hesti memiliki lebih dari 10 bisnis dan usaha bersama sang suami.""Dalam waktu berapa tahun tuh Kamu bisnis itu?"" tanya Feni Rose.""11 tahun. Dari 2010 sejak pacaran,"" ujar Delta Hesti.Awal Mula Karir Delta HestiDelta Hesti dan Tom Liwafa awalnya hanya menjual stiker.Kemudian pada 2013, keduanya mulai merambah ke bisnis grosir tas dan sepatu dengan modal Rp 300 ribu.Selang 3 tahun, keduanya memutuskan untuk menikah.Bersama sang suami, Delta Hesti mulai membesarkan bisnisnya.Selain di bidang fashion, Hesti dan Tom juga memiliki bisnis di bidang kuliner dan kecantikan.Hesti dan Tom memiliki 3 bisnis di bidang kuniler, di antaranya adalah Se'i Sapiku, Royale Durian, dan Macaron.id.Kemudian di bidang fashion ada Handmadeshiesby yang menjual sepatu dan tas grosir, Delta Outfit yang menyediakan baju-baju fashionable, dan kaftan Judith Sby.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|9|:|3|0","B|i|o|d|a|t|a| |D|e|l|t|a| |H|e|s|t|i| |I|s|t|r|i| |T|o|m| |L|i|w|a|f|a| |C|r|a|z|y| |R|i|c|h| |S|u|r|a|b|a|y|a|,| |D|u|l|u| |P|e|r|n|a|h| |j|a|d|i| |P|e|n|g|a|m|e|n| |d|i| |S|i|o|l|a"
"SURYA.CO.ID - Berikut ini fakta Briptu Eka Frestya yang pernah viral lantaran memiliki paras rupawan hingga mendapat penghargaan mentereng dari Korlantas Polri pada 2013.Beberapa tahun lalu, nama Briptu Eka Frestya sempat menarik perhatian publik.Namun sejak menikah, Briptu Eka Frestya seakan menghilang dari layar kaca. Baca juga: Ingat Polwan Cantik Briptu Eka Frestya? Begini Kondisinya Setelah Dipersunting Kapolres GaulSetelah menghilang dari layar kaca, Briptu Eka Frestya mengobati kangen para penggemarnya dengan membagikan sejumlah kabar bahagia.Briptu Eka Frestya sedang menunggu kelahiran anak keduanya dari sang suami, Kapolres Malang AKBP Bagoes Wibisono Handoyo Koesoemah.Di akun media sosialnya, Eka Frestya kerap membagikan potret kesehariannya, termasuk bersama anak dan suami.Eka Frestya sempat bergabung dengan NTMC Polda Metro Jaya dan Polri, dan sering tampil di layar kaca untuk membawakan info lalu lintas.Sebagai seorang polwan, pada masanya Eka Frestya membuktikan dirinya tak cuma modal cantik semata.Tercatat, ia pernah mendapatkan penghargaan dari Korlantas Polri pada 2013 lalu.Penghargaan tersebut diberikan atas kinerja Eka Frestya yang dianggap baik.Ada beberapa aspek mengapa Eka Frestya dan sejumlah rekannya mendapatkan penghargaan ini.Bertahun-tahun setelah viral dijuluki polwan cantik, Eka Frestya kini juga sudah memiliki momongan.Lalu bagaimana potret terbarunya kini?1. Bersama putra pertama mereka","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|4|:|4|7","F|A|K|T|A|-|F|A|K|T|A| |B|r|i|p|t|u| |E|k|a| |F|r|e|s|t|y|a| |y|a|n|g| |J|a|d|i| |I|s|t|r|i| |K|a|p|o|l|r|e|s| |M|a|l|a|n|g|,| |P|e|r|n|a|h| |R|a|i|h| |P|e|n|g|h|a|r|g|a|a|n| |M|e|n|t|e|r|e|n|g"
"SURYA.co.id, - Oktafianus Fernando, Kakak Marselino Ferdinan kirim pesan usai laga Persebaya vs Bali United di BRI Liga 1 2021. Seperti diketahui, Persebaya Surabaya baru saja berhasil menundukkan Bali United di laga tunda pekan ke-17 pada Rabu (6/1/2022). Pemain muda Marselino Ferdinan menjadi bintang dalam laga tersebut. Marselino berhasil mencatatkan satu gol dan satu assist dalam pertandingan yang berakhir dengan skor 3-1. Penampilan apik itu langsung diganjar dengan penghargaan man of the match.Nama Marselino Ferdinan pun makin dikenal sebagai wonderkid.Bahkan, pemain berusian 17 tahun itu sempat nangkring beberapa saat di trending topik media sosial twitter. Terkait penampilan apik tersebut, Kakak Marselino Ferdinan yaitu Oktafianus Fernando turut bangga. Pemain yang juga berposisi sebagai penyerang di Persebaya Surabaya itu juga memberikan pesan pada adiknya yang tengah digadang-gadang jadi wonderkid. Pesan tersebut ditulis oleh pemain yang akrab dipanggil Ofan itu di akun instagram pribadinya @Oktafianusfernando. ""Sayang tetap rendah hati. Kamu top Sumpah, Lanjutkan Nak"" Tulis Ofan melalui instastory instagramnya. Ia juga merepost foto Marselino dan tak lupa menandai adiknya tersebut. Sejauh ini, Marselino Ferdinan mencatatkan total 12 laga dengan 3 gol dan 3 assist. Beda Nasib","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|3|:|4|6",'|T|E|T|A|P| |R|E|N|D|A|H| |H|A|T|I|'| |P|e|s|a|n| |K|a|k|a|k| |M|a|r|s|e|l|i|n|o| |F|e|r|d|i|n|a|n| |U|s|a|i| |P|e|r|s|e|b|a|y|a| |S|u|r|a|b|a|y|a| |T|e|k|u|k| |B|a|l|i| |U|n|i|t|e|d
"SURYA.CO.ID, SURABAYA - Empat orang pengedar pil ineks ditangkap Unit Reskrim Polsek Tegalsari Surabaya.Mereka adalah IT (24) warga Sumenep, KK (26) Pamekasan, BR (22) warga Bangkalan dan IA (25) warga Lumajang.Keempatnya merupakan kawan sepermainan yang menjalankan bisnis jual beli pil ineks.Mulanya, polisi mendapati informasi terkait adanya pengedar di wilayah Dukuh Kupang, sebuah rumah kos yang dihuni oleh IT dan BR.Polisi kemudian melakukan penyelidikan dan berhasil menangkap keduanya saat hendak meladeni pembeli ineks.""Kami amankan di depan rumah kos saat hendak menunggu pembeli. Lalu kami geledah dan temukan sembilan butir pil ineks dari keduanya,"" beber Kapolsek Tegalsari, AKP Dwi Nugroho didampingi Kanit Reskrim Polsek Tegalsari, AIptu Marji Wibowo, Kamis (6/1/2022).Polisi kemudian menemukan percakapan pemesanan ineks dari seorang di wilayah Lumajang. Di sana polisi melakukan pengembangan dan mengamankan KK dan IA.""Di Lumajang kami mendapati ada sekitar 89 butir pil ineks dari kedua tersangka,"" imbuhnya.Kepada polisi, IT dan BR mengaku baru sekali menjalankan bisnis jual ineks.Mereka membeli ineks itu seharga 350 ribu per butirnya kepada KK dan IA.Sementara KK dan IA sudah tiga kali ini mengirim ineks ke Surabaya.""Dari pengedar di Lumajang, KK ini membeli 325 per butir, jualnya 350 per butir untuk paket sepuluh butir,"" tandasnya.Saat ini, polisi masih melakukan pengembangan terhadap jaringan pengedar pil ineks Surabaya-Lumajang itu.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|3|:|5|4","E|m|p|a|t| |K|a|w|a|n| |S|e|p|e|r|m|a|i|n|a|n| |D|i|t|a|n|g|k|a|p| |P|o|l|i|s|i|,| |E|d|a|r|k|a|n| |I|n|e|k|s| |J|a|r|i|n|g|a|n| |S|u|r|a|b|a|y|a|-|L|u|m|a|j|a|n|g"
"Tidak lain karena saat tim Persebaya Surabaya berangkat ke Bali, diantar oleh iringan ribuan Bonek sejak dari mess Persebaya di area Jl Doho, Surabaya hingga pintu masuk tol menuju Juanda.Tidak hanya itu, setibanya di Bali, tim Persebaya Surabaya juga disambut oleh ratusan Bonek.""Pastinya kemarin berangkat dikawal dan datang di Bali juga disambut dengan baik, kami tim dan ofisial bersyukur dan salah satu motivasi buat saya dan tim,"" terang Marselino Ferdinan, Selasa (4/1).""Semoga saya bisa menjawab atau memberikan suatu yang baik untuk Bonek dan masyarakat Surabaya,"" tambah pemain 17 tahun tersebut.2. Kado Ulang Tahun Andhika RamadhaniSelain Marselino Ferdinan, kiper muda Andhika Ramadhani juga tampil gemilang.Mendapatkan kepercayaan kembali di tengah pemanggilan Ernando Ari ke timnas, Andhika mampu mencatatkan penampilan gemilang.Ia sempat kebobolan lewat lesakkan Eber Bessa (14').Tetapi aksi heroiknya datang di menit ke-85 saat berhasil menghentikan tendangan penalti dari Ilija Spasojevic.Keberhasilan Andhika Ramadhani mengagalkan penalti Bali United itu menjadi kado ulang tahun manis bagi sang pemain.Ini kaena Andhika berulang tahun ke-23 tepat pada saat laga Persebaya vs Bali United diselenggarakan.3. Rahasia Kemenangan PersebayaAji menyebut kunci timnya bisa meraih kemenangan dengan skuad yang pincang, tidak diperkuat enam pemainnya, karena ia memberikan motivasi khusus sebelum laga.""Saya memberi motivasi pada pemain, siapapun yang bermain tidak boleh mengubah warna bermainan atau cara bermain Persebaya,"" ucap Aji Santoso usai laga.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|3|3",L|i|m|a| |F|a|k|t|a| |K|e|m|e|n|a|n|g|a|n| |P|e|r|s|e|b|a|y|a| |S|u|r|a|b|a|y|a| |L|a|w|a|n| |B|a|l|i| |U|n|i|t|e|d|:| |M|a|r|s|e|l|i|n|o| |M|o|n|c|e|r| |H|i|n|g|g|a| |K|a|d|o| |U|l|a|n|g| |T|a|h|u|n
"SURYA.CO.ID, TULUNGAGUNG - Jumlah kecelakaan lalu lintas selama Operasi Lilin Semeru 2021 di Kabupaten Tulungagung meningkat tajam.Jika di tahun 2020 hanya terjadi 9 kecelakaan, tahun 2021 terjadi 28 kecelakaan.Jumlah korban dan fatalitas pun mengalami peningkatan dari 23 luka ringan di 2020, kini menjadi 43 luka ringan dan 1 meninggal dunia.""Ada satu korban meninggal dunia pada Operasi Lilin Semeru 2021 di Tulungagung. Sementara tahun sebelumnya tidak ada,"" terang Kasat Lantas Polres Tulungagung, AKP Muhammad Bayu Agustyan, Kamis (6/1/2022).Korban meninggal dunia terjadi di black spot, di Jalan Raya Rejotangan pada kecelakaan antara mobil dan sepeda motor.Dari seluruh kecelakaan, 80 persen melibatkan sepeda motor dan 20 persen melibatkan mobil.Para pengendara pula yang banyak memicu kecelakaan karena kelalaian saat di jalan.""Mayoritas terjadi karena kelalaian pengendara dan faktor manusia. Seperti melewati marka jalan, mendahului dari kiri, menyeberang tanpa tengok kanan-kiri,"" ungkap Bayu.Seluruh pengendara yang kecelakaan tidak ada yang di bawah umur.Namun di antara mereka ada yang belum punya Surat Izin Mengemudi (SIM).Tingginya angka kecelakaan ini karena aktivitas warga mulai normal di akhir 2021 kemarin.""Tahun 2020 lalu kita masih PSBB (Pembatasan Sosial Berskala Besar), sehingga mobilitas warga masih terbatas. Tahun 2021 ini semua mulai kembali normal,"" tutur Bayu.Bayu mengingatkan masyarakat untuk hati-hati dan meningkatkan kedisiplinan berlalu lintas.Sebab mobilitas warga kembali pulih setelah lama terjadi pembatasan karena pandemi Covid-19.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|9|:|5|3",J|u|m|l|a|h| |K|e|c|e|l|a|k|a|a|n| |L|a|l|u| |L|i|n|t|a|s| |d|a|n| |F|a|t|a|l|i|t|a|s| |S|e|l|a|m|a| |O|p|e|r|a|s|i| |L|i|l|i|n| |2|0|2|1| |d|i| |T|u|l|u|n|g|a|g|u|n|g| |M|e|n|i|n|g|k|a|t
"SURYA.co.id - Kelompok Kriminal Bersenjata (KKB) dipastikan akan ditumpas menggunakan cara operasi baru.Satgas Nemangkawi tengah mempersiapkan cara operasi supaya penumpasan KKB Papua tak menimbulkan korban.Satuan tersebut akan fokus pendekatan kesejahteraan terhadap KKB Papua.Akankah nantinya jumlah KKB Papua menyerah bertambah dengan cara operasi ini?Karo Penmas Divisi Humas Polri Brigjen Pol Ahmad Ramadhan menyampaikan pihaknya masih dalam tahapan persiapan untuk mengubah pola pendekatan cara bertindak terhadap KKB Papua.""Saat ini Satgas sedang melakukan persiapan dengan operasi yang mana nanti lebih melakukan pendekatan terhadap kesejahteraan dengan harapan agar tidak ada lagi korban kekerasan,"" kata Ramadhan di Mabes Polri, Jakarta, Selasa (4/1/2022).Seperti dilansir dari Tribunnews.com dalam artikel 'Satgas Nemangkawi Ganti Pola Penegakan Hukum Terhadap KKB Papua Jadi Pendekatan Kesejahteraan'.Hingga saat ini, kata Ramadhan, pihaknya bersama dengan pemerintah masih berupaya melakukan proses evaluasi terhadap Satgas Nemangkawi.""Nemangkawi pendekatannya kita akan melakukan upaya-upaya setelah dilakukan evaluasi.Tentu pemerintah dan juga Polri melakukan pendekatan agar tidak lagi terjadi kekerasan,"" jelas Ramadhan.Lebih lanjut, Ramadhan menyatakan Satgas Nemangkawi kini telah diperpanjang masa operasinya hingga 25 Januari 2022 mendatang.""Operasi Nemangkawi diperpanjang sampai tanggal 25 Januari 2022.Karena tahun ini akan dilaksanakan operasi dengan CB atau cara bertindak dan target operasi di wilayah yang berbeda,"" pungkasnya.Sepak Terjang Satgas Nemangkawi","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|4|:|5|1",A|k|a|n|k|a|h| |K|K|B| |P|a|p|u|a| |M|e|n|y|e|r|a|h| |B|e|r|t|a|m|b|a|h|?| |S|a|t|g|a|s| |N|e|m|a|n|g|k|a|w|i| |S|e|d|a|n|g| |P|e|r|s|i|a|p|k|a|n| |C|a|r|a| |O|p|e|r|a|s|i| |B|a|r|u
"Penulis: Putra Dewangga Candra Seta | Editor: MusahadahSURYA.co.id - Inilah janji KASAD Jenderal Dudung Abdurachman kepada para prajurit TNI AD penjaga perbatasan NKRI di Natuna.Jenderal Dudung berjanji akan menjamin kesejahteraan para anak buahnya di sana.Melansir dari tniad.mil.id, Jenderal Dudung Abdurachman didampingi Ketua Umum Persit Kartika Chandra Kirana Ny. Rahma Dudung Abdurachman beserta rombongan bertatap muka dengan para prajurit di ujung utara NKRI tepatnya di Batalyon Komposit 1/Gardapati yang berlokasi di Kabupaten Natuna, Kepulauan Riau, Selasa (4/1/2022).Kunjungan tersebut merupakan bagian dari rangkaian kunjungan kerja Kasad di wilayah Kodam I/BB.Batalyon Komposit 1/Gardapati adalah satuan Multikorps pertama milik TNI AD, sebelumnya Yon Komposit 1/Gardapati merupakan pengalihan komando pengendalian (alih Kodal) Kompi C dan D Yonif Raider Khusus 136/Tuah Sakti, Kodam I/Bukit Barisan.Keberadaan Batalyon Komposit 1/Gardapati di Natuna memiliki tugas untuk menangkal kemungkinan timbulnya ancaman yang dapat mengganggu kedaulatan dan keutuhan wilayah Negara Kesatuan Republik Indonesia.Terlebih Natuna sebagai salah satu kepulauan terluar wilayah Indonesia yang mempunyai nilai strategis dan berbatasan langsung dengan tiga negara, yaitu Malaysia, Vietnam dan Kamboja.Di hadapan seluruh prajurit dan Persit Yon Komposit 1/ Gardapati, personel Kodim 0318/Natuna serta pejabat Kodam I/BB yang hadir di Makoyon Komposit 1/Gardapati, Jenderal Dudung Abdurachman menyampaikan bahwa ia sengaja datang untuk melihat secara langsung kondisi kehidupan prajuritnya yang menjaga wilayah perbatasan ujung utara NKRI.Dalam sambutannya, Kasad berjanji akan lebih memperhatikan kesejahteraan para prajurit.Mulai dari kelengkapan perorangan serta fasilitas lainnya guna mendukung pelaksanaan tugas pokok TNI AD dalam menjaga wilayah NKRI di Natuna.“Nanti akan saya dukung baju loreng, kaos, sepatu hingga kaos kaki. Jangan lagi kalian beli, saya tidak mau.Kalian harus bangga ditugaskan di Natuna, ini merupakan suatu kehormatan, sehingga bisa melaksanakan tugas dengan baik,” tandasnya.Di samping kesejahteraan berkaitan dengan kebutuhan pokok prajurit, Kasad juga akan memprioritaskan pengembangan karier bagi prajurit-prajurit di wilayah Natuna terutama di bidang Pendidikan, termasuk rekrutmen prajurit bagi keluarga TNI maupun masyarakat di wilayah tersebut.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|3|:|3|8","J|A|N|J|I| |J|e|n|d|e|r|a|l| |D|u|d|u|n|g| |A|b|d|u|r|a|c|h|m|a|n| |k|e| |P|r|a|j|u|r|i|t| |P|e|n|j|a|g|a| |P|e|r|b|a|t|a|s|a|n| |d|i| |N|a|t|u|n|a|,| |K|e|s|e|j|a|h|t|e|r|a|a|n| |T|e|r|j|a|m|i|n"
"Melansir dari Wikipedia, Sonny Widjaja lahir di Klaten, Jawa Tengah pada tanggal 1 Januari 1958.Ia adalah seorang Purnawirawan perwira tinggi TNI AD yang pernah mengemban amanat sebagai Dansesko TNI pengganti Marsdya TNI Ismono Wijayanto.Sonny juga pernah menjabat Direktur Utama PT.Asabri.Lulusan Akademi Militer 1982 ini berpengalaman dalam bidang Infanteri.Riwayat Jabatan:2. Mayjen TNI (Purn) Adam RachmatSebelum menjadi Direktur Utama PT Asabri periode tahun 2009 - 2016, Mayjen TNI (Purn) Adam Rachmat Damiri pernah dipenjara karena tersandung pelanggaran HAM.Adam tercatat menjadi Dirut PT Asabri periode tahun 2009-2014.Seperti dilansir dari Tribunnews dalam artikel 'Ditetapkan Tersangka, Eks Dirut Asabri Langsung Ditahan'Namun, jabatan Adam sempat diperpanjang dua tahun. Alhasill, ia menjabat sampai 2016.Adam adalah jenderal purnawirawan perpangkat pensiun bintang dua, atau Mayor Jenderal (Mayjen).Ia pernah menjabat pos militer sebagai Pangdam Udayana.Adam juga pernah divonis tiga tahun penjara terkait pelanggaran HAM Timor-timor.Adapun Sonny adalah Dirut Asabri saat ini. Dikutip dari Annual Report Asabri 2017.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|5|0","B|i|o|d|a|t|a| |S|o|n|n|y| |W|i|d|j|a|j|a|-|A|d|a|m| |R|a|c|h|m|a|t|,| |P|u|r|n|a|w|i|r|a|w|a|n| |J|e|n|d|e|r|a|l| |y|a|n|g| |D|i|v|o|n|i|s| |2|0| |T|a|h|u|n| |P|e|n|j|a|r|a| |K|a|s|u|s| |A|s|a|b|r|i"
"Tewasnya Ahmad Gazali alias Ahmad Panjang dalam kontak tembak Satgas Madago Raya membuat anggota kelompok MIT Poso semakin kecil.Dalam DPO yang dirilis Polri, terdapat tiga DPO MIT Poso yang masih dalam pengejaran.Mereka yakni Ahmad Al Ghazali, Askar alias Jaid alias Pak Guru, Nae alias Galuh alias Mukhlas dan Suhardin alias Hasan Pranata.Diketahui, sepanjang tahun 2021, Satgas Madago Raya berhasil melumpuhkan 5 dari 9 anggota MIT Poso.Salah satunya sang panglima MIT, Ali Kalora.Ahmad Panjang ditembak matiSebelumnya, menurut Kepala Divisi Humas Polri Irjen Dedi Prasetyo, Ahmad Panjang dilakukan tindakan tegas dan terukur karena mencoba melawan petugas Satgas Madago Raya.""Ya betul (Ahmad Panjang ditembak mati),"" kata Kepala Divisi Humas Polri Irjen Dedi Prasetyo saat dikonfirmasi, Selasa (4/1/2022).Namun demikian, pihaknya masih belum membeberkan kronologis penangkapan Ahmad Panjang. Jenazah teroris MIT Poso itu masih dalam proses identifikasi tim DVI Polri.""Barang bukti masih dicek akan disampaikan Kapolda,"" tukas dia.Diberitakan sebelumnya, Satuan Tugas (Satgas) Madago Raya dikabarkan kembali menangkap seorang buronan kelompok teroris Mujahidin Indonesia Timur (MIT) Poso, Sulawesi Tengah (Sulteng).Informasi yang dilansir dari tribunnews, satu teroris MIT Poso, Sulawesi Tengah ini ditangkap di pegunungan Kabupaten Parigi Moutong, Poso, Sulteng,  Sebelumnya, Kapolda Sulawesi Tengah Irjen Rudy Sufahriadi meminta empat buronan Mujahidin Indonesia Timur (MIT) Poso yang tersisa untuk menyerahkan diri.Hal tersebut menyusul telah kembali diperpanjang Satgas Operasi Madago Raya pada 2022.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|5|9","A|D|A| |B|O|M| |D|A|N| |M|E|S|I|U|,| |i|n|i| |P|e|r|s|e|n|j|a|t|a|a|n| |A|h|m|a|d| |P|a|n|j|a|n|g| |T|e|r|o|r|i|s| |M|I|T| |P|o|s|o| |y|a|n|g| |D|i|t|e|m|b|a|k| |S|a|t|g|a|s| |M|a|d|a|g|o| |R|a|y|a"
"SURYA.CO.ID, SURABAYA - Dinas Pendidikan Surabaya akan memulai Pembelajaran Tatap Muka (PTM) 100 persen bagi jenjang SD dan SMP pada Senin (10/1/2022). Untuk memaksimalkan protokol kesehatan (Prokes), ada sejumlah skenario yang akan dilakukan.Dispendik Surabaya menindaklanjuti Surat Keputusan Bersama (SKB) 4 Menteri terbaru tentang Panduan Penyelenggaraan Pembelajaran di Masa Pandemi Coronavirus Disease 2019 (Covid-19).""Berdasarkan sejumlah pertimbangan dan SKB dari pemerintah pusat, kami lakukan PTM 100 persen mulai minggu depan,"" kata Kepala Dinas Pendidikan Surabaya, Yusuf Masruh, Kamis (6/1/2022).Sekalipun berlaku 100 persen, pelaksanaan PTM tersebut dilakukan lewat sistem shift. Tiap kelas, terbagi dalam dua gelombang yang akan masuk dalam dua waktu berbeda.Hal ini dilakukan mengingat jumlah siswa di Surabaya yang mencapai 32 anak perkelasnya.""Dengan jumlah sebanyak itu, kami hitung siswa akan sulit untuk jaga jarak. Sehingga, dalam tahap awal kami bagi jam masuknya dalam dua gelombang,"" kata Yusuf.Jenjang SD, PTM 100 persen akan berjalan selama 2 jam. Untuk gelombang pertama berlangsung pukul 07.00-09.00 WIB dan gelombang kedua pada pukul 09.30-11.30 WIB.Sedangkan jenjang SMP berlangsung lebih lama, 3 jam. Gelombang pertama berlangsung pukul 06.30 - 09.30 WIB dan gelombang kedua pada pukul 10.00 - 13.00 WIB.""Ada jeda 30 menit di pergantian gelombang. Sehingga, kami harap bisa mengurangi kerumunan siswa,"" jelas Yusuf.Pemberlakuan sistem gelombang ini akan dilakukan selama 1 pekan dan akan dievaluasi.""Apabila berdasarkan evaluasi PTM 100 persen berjalan positif, sistem gelombang dihilangkan dan siswa masuk bersamaan sejak pagi di pekan berikutnya,"" ujar Yusuf menjelaskan.Dalam melakukan evaluasi, ada sejumlah indikator yang dipenuhi sekolah, siswa, maupun orang tua. Pertama, sekolah harus bisa memastikan fasilitas penunjang prokes memadai.Kemudian, terdapat satgas mandiri di masing-masing sekolah yang memastikan prokes berjalan baik.""Satuan Pendidikan harus bisa memastikan pemakaian masker secara benar, pengecekan suhu sebelum masuk kelas, hingga mencegah kerumunan dan menjaga jarak,"" katanya.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|5|:|1|6",M|i|n|g|g|u| |D|e|p|a|n| |S|u|r|a|b|a|y|a| |M|u|l|a|i| |G|e|l|a|r| |P|T|M| |1|0|0| |P|e|r|s|e|n| |u|n|t|u|k| |J|e|n|j|a|n|g| |S|D| |d|a|n| |S|M|P
